"osm_id","linestrings"
822119761,"LINESTRING(24.0200178 35.5185073996912,24.0200118 35.5184689996912,24.0199948 35.5183599996912,24.0199775 35.5182486996911,24.0201244 35.5181891996911,24.0202131 35.5180835996911,24.0202829 35.5180119996911,24.0202963 35.5180108996911,24.0206732 35.5179812996911,24.0207182 35.5179768996911)"
822123020,"LINESTRING(24.0202131 35.5180835996911,24.0202552 35.5184445996912,24.0202599 35.5184846996912)"
164590140,"LINESTRING(24.0208082 35.5178173996911,24.0207616 35.5178828996911,24.0207182 35.5179768996911,24.0207267 35.5180466996911,24.0207905 35.5184341996912)"
26724874,"LINESTRING(24.021861 35.5130511996907,24.0223464 35.5137554996908)"
380959523,"LINESTRING(24.0224212 35.5144159996908,24.0224241 35.5143730996908,24.0224384 35.5143288996908,24.0228513 35.5135260996908)"
422984237,"LINESTRING(24.0217902 35.5140081996908,24.0216574 35.5140715996908,24.0216158 35.5140912996908,24.021513 35.5141496996908)"
422984248,"LINESTRING(24.0217902 35.5140081996908,24.0217409 35.5140420996908,24.0217088 35.5140876996908,24.0216978 35.5141394996908,24.0217092 35.5141911996908,24.0217417 35.5142366996908,24.0217892 35.5142615996908)"
422984251,"LINESTRING(24.021513 35.5141496996908,24.021642 35.5142046996908,24.0217892 35.5142615996908)"
422984256,"LINESTRING(24.0221433 35.5144887996908,24.0217633 35.5143480996908,24.0216453 35.5143018996908,24.0216037 35.5142855996908,24.0214329 35.5142106996908)"
422984254,"LINESTRING(24.0217892 35.5142615996908,24.0221469 35.5144006996908,24.0222122 35.5144133996908)"
422984255,"LINESTRING(24.0224269 35.5145022996908,24.0223361 35.5145097996908,24.0222392 35.5145021996908,24.0221433 35.5144887996908)"
422984247,"LINESTRING(24.0222122 35.5144133996908,24.0223662 35.5144798996908,24.0224269 35.5145022996908)"
422984249,"LINESTRING(24.0224269 35.5145022996908,24.0224212 35.5144159996908)"
422984259,"LINESTRING(24.0222122 35.5144133996908,24.0224212 35.5144159996908,24.0226029 35.5144181996908,24.0230509 35.5144236996908)"
422984257,"LINESTRING(24.0227527 35.5144780996908,24.0226819 35.5144833996908,24.0226048 35.5144890996908,24.0224269 35.5145022996908)"
422984250,"LINESTRING(24.0224898 35.5146412996908,24.0224395 35.5145324996908,24.0224269 35.5145022996908)"
26712837,"LINESTRING(24.0230509 35.5144236996908,24.0229492 35.5144531996908,24.0228538 35.5144648996908,24.0227527 35.5144780996908)"
191050451,"LINESTRING(24.0233111 35.5133171996907,24.023337 35.5144187996908)"
191050452,"LINESTRING(24.0239816 35.5143952996908,24.0239522 35.5130258996907)"
380954614,"LINESTRING(24.0237351 35.5151893996909,24.0224898 35.5146412996908,24.0223036 35.5145592996908,24.0221433 35.5144887996908)"
126049310,"LINESTRING(24.021844 35.5153103996909,24.0221322 35.5153736996909,24.022457 35.5154252996909)"
245913051,"LINESTRING(24.0224269 35.5145022996908,24.0223036 35.5145592996908,24.0222649 35.5145968996908,24.0220749 35.5149166996909,24.021844 35.5153103996909,24.0217367 35.5154967996909,24.0214021 35.516028399691,24.0212509 35.516254599691,24.0211499 35.516390499691,24.0211264 35.516419899691,24.0210615 35.516521299691,24.0209955 35.516672099691,24.0208295 35.517100899691,24.0207954 35.5174431996911)"
819400279,"LINESTRING(24.022457 35.5154252996909,24.0225791 35.5154446996909)"
819400280,"LINESTRING(24.0225791 35.5154446996909,24.0226688 35.5154992996909,24.0227896 35.5155352996909,24.0230223 35.5155803996909)"
380959522,"LINESTRING(24.0224269 35.5145022996908,24.0224621 35.5145206996908,24.023466 35.5149752996909,24.0237735 35.5151145996909,24.023842 35.5151898996909)"
1007818489,"LINESTRING(24.023842 35.5151898996909,24.0237351 35.5151893996909)"
50337656,"LINESTRING(24.0230223 35.5155803996909,24.0232784 35.5156319996909,24.0237325 35.5157133996909)"
50337654,"LINESTRING(24.0232784 35.5156319996909,24.0232522 35.5159094996909,24.0232387 35.516052899691,24.023235 35.516091099691)"
641033028,"LINESTRING(24.0271558 35.5145698996908,24.0268334 35.5145244996908,24.0266957 35.5145076996908,24.0265528 35.5144902996908,24.0259841 35.5144159996908,24.0258305 35.5143967996908,24.0255637 35.5143819996908,24.0255389 35.5143805996908,24.02536 35.5143787996908,24.0239816 35.5143952996908,24.0239276 35.5143972996908,24.0235239 35.5144119996908,24.023337 35.5144187996908,24.0230509 35.5144236996908)"
22877535,"LINESTRING(24.0259841 35.5144159996908,24.0259508 35.5146006996908)"
819580874,"LINESTRING(24.0259508 35.5146006996908,24.025932 35.5146233996908,24.0258997 35.5146621996908)"
48476125,"LINESTRING(24.025488 35.5145677996908,24.025932 35.5146233996908,24.0265887 35.5147032996908,24.0266336 35.5147096996908)"
191050732,"LINESTRING(24.0272899 35.5142338996908,24.0269523 35.5141375996908,24.0266657 35.5140577996908)"
136981058,"LINESTRING(24.0250042 35.5157080996909,24.0253092 35.5149845996909,24.0253997 35.5147844996909,24.025488 35.5145677996908,24.0255637 35.5143819996908)"
819577272,"LINESTRING(24.0257097 35.5150846996909,24.0253092 35.5149845996909)"
819580873,"LINESTRING(24.0258997 35.5146621996908,24.0257097 35.5150846996909,24.0255368 35.5154530996909,24.0253403 35.5158717996909)"
819560414,"LINESTRING(24.0250726 35.5157418996909,24.0250042 35.5157080996909,24.023842 35.5151898996909)"
819560415,"LINESTRING(24.0259095 35.516161099691,24.0253403 35.5158717996909,24.0250726 35.5157418996909)"
22868753,"LINESTRING(24.0264292 35.5152758996909,24.0257097 35.5150846996909)"
48476135,"LINESTRING(24.0266572 35.5146081996908,24.0266391 35.5146951996908,24.0266336 35.5147096996908,24.0264292 35.5152758996909)"
517064842,"LINESTRING(24.0266391 35.5146951996908,24.0268352 35.5147339996908,24.0270428 35.5147688996908,24.0270637 35.5147716996908)"
819585316,"LINESTRING(24.0265843 35.5153207996909,24.0268352 35.5147339996908)"
517063951,"LINESTRING(24.0267778 35.5153809996909,24.0268972 35.5151263996909,24.0270637 35.5147716996908)"
48476134,"LINESTRING(24.0255368 35.5154530996909,24.0262238 35.5157401996909,24.0262613 35.5157540996909,24.0263514 35.5157908996909,24.0265466 35.5158739996909)"
819585315,"LINESTRING(24.0264292 35.5152758996909,24.0262702 35.5156563996909,24.0262238 35.5157401996909)"
819583779,"LINESTRING(24.0262613 35.5157540996909,24.0261974 35.5159092996909,24.0260246 35.516066599691,24.0259254 35.516171499691)"
48476133,"LINESTRING(24.0263514 35.5157908996909,24.0265096 35.5154944996909,24.0265843 35.5153207996909)"
819585317,"LINESTRING(24.0264474 35.516019299691,24.0264871 35.515997499691,24.0265466 35.5158739996909,24.0267778 35.5153809996909)"
821963518,"LINESTRING(24.0221088 35.5172340996911,24.0218401 35.517230699691,24.0217235 35.5172170996911)"
822294614,"LINESTRING(24.0216796 35.5175870996911,24.0217235 35.5172170996911)"
819557632,"LINESTRING(24.023235 35.516091099691,24.0232399 35.516110699691,24.0232546 35.516126399691,24.0232631 35.516138499691)"
59738838,"LINESTRING(24.0232631 35.516138499691,24.0236586 35.516171999691)"
819554950,"LINESTRING(24.023842 35.5151898996909,24.0237325 35.5157133996909,24.0236624 35.516048499691,24.0236586 35.516171999691,24.0236076 35.5173140996911,24.0236059 35.5173501996911,24.0235981 35.5175158996911,24.0235877 35.5177310996911,24.0235853 35.5177801996911,24.0235904 35.5179591996911)"
821963978,"LINESTRING(24.0221088 35.5172340996911,24.0220795 35.5173704996911,24.022051 35.5175673996911,24.0220305 35.5175855996911,24.0220213 35.5176628996911,24.0220151 35.5177166996911,24.0219103 35.5177083996911,24.0218776 35.5177285996911,24.0218552 35.5177529996911,24.0218364 35.5177773996911,24.021825 35.5177963996911,24.0218176 35.5178770996911)"
22877506,"LINESTRING(24.0208082 35.5178173996911,24.0208538 35.5178402996911,24.0208979 35.5178530996911,24.0210519 35.5178835996911,24.0212056 35.5178842996911,24.0217323 35.5178712996911,24.0218176 35.5178770996911,24.0220181 35.5178907996911,24.0223463 35.5179492996911,24.0223956 35.5179596996911,24.0224484 35.5179708996911,24.0228475 35.5180714996911)"
1038063583,"LINESTRING(24.0223956 35.5179596996911,24.0224224 35.5177436996911,24.0224071 35.5175811996911)"
22877492,"LINESTRING(24.0228475 35.5180714996911,24.0229158 35.5180686996911)"
48476139,"LINESTRING(24.0219453 35.5183963996912,24.0220181 35.5178907996911)"
63670654,"LINESTRING(24.0225195 35.5185861996912,24.0225498 35.5184741996912,24.0228189 35.5181185996911,24.0228475 35.5180714996911)"
819187184,"LINESTRING(24.0229158 35.5180686996911,24.023306 35.5180050996911,24.0234459 35.5180027996911,24.0235363 35.5179871996911,24.0235904 35.5179591996911)"
182045626,"LINESTRING(24.0238319 35.5180231996911,24.0239446 35.5180547996911,24.0239636 35.5180577996911,24.023983 35.5180581996911,24.0240014 35.5180558996911,24.0240192 35.5180512996911,24.0240361 35.5180441996911,24.0240513 35.5180347996911,24.0240643 35.5180235996911,24.0240749 35.5180106996911,24.0240784 35.5180035996911,24.0240796 35.5179997996911,24.0241274 35.5177534996911,24.024133 35.5177323996911,24.0241588 35.5177041996911,24.0244181 35.5174226996911,24.0244088 35.5173198996911)"
26714220,"LINESTRING(24.0235904 35.5179591996911,24.0236625 35.5179756996911,24.0238319 35.5180231996911)"
1038077998,"LINESTRING(24.0234005 35.5187908996912,24.0231167 35.5186356996912,24.0225995 35.5187823996912)"
819165626,"LINESTRING(24.023796 35.5185707996912,24.0236142 35.5186549996912,24.0234212 35.5187386996912)"
22877522,"LINESTRING(24.0238319 35.5180231996911,24.0237964 35.5185653996912,24.023796 35.5185707996912)"
26724764,"LINESTRING(24.0244088 35.5173198996911,24.0245146 35.517065099691,24.0248081 35.516357899691,24.0249782 35.5159616996909,24.025042 35.5158130996909,24.0250726 35.5157418996909)"
517066088,"LINESTRING(24.0251609 35.516199599691,24.025764 35.516386599691)"
819431069,"LINESTRING(24.0253403 35.5158717996909,24.0251609 35.516199599691,24.0250403 35.516428699691,24.0247782 35.516938699691)"
48476141,"LINESTRING(24.0255156 35.516574699691,24.0250403 35.516428699691,24.0248081 35.516357899691)"
48476130,"LINESTRING(24.0247501 35.517183399691,24.0250984 35.516906199691,24.0255156 35.516574699691,24.025764 35.516386599691,24.0259823 35.516258399691,24.0264007 35.516052699691,24.0264474 35.516019299691)"
819431070,"LINESTRING(24.0247782 35.516938699691,24.0246443 35.5171272996911)"
245913048,"LINESTRING(24.0247501 35.517183399691,24.0246443 35.5171272996911,24.0245146 35.517065099691)"
48476142,"LINESTRING(24.0247501 35.517183399691,24.0245026 35.5173912996911,24.0244181 35.5174226996911)"
22868617,"LINESTRING(24.0259823 35.516258399691,24.0259254 35.516171499691,24.0259095 35.516161099691)"
22868690,"LINESTRING(24.0278739 35.5102232996905,24.0277927 35.5088399996904,24.0277176 35.5078155996903,24.0276477 35.5068142996902)"
193415425,"LINESTRING(24.029959 35.5087304996903,24.0295961 35.5087470996904,24.0285538 35.5087992996903,24.0277927 35.5088399996904,24.0268027 35.5088819996903)"
193412853,"LINESTRING(24.028417 35.5067840996902,24.0284677 35.5073064996902,24.0284991 35.5077629996903,24.0285337 35.5082699996903,24.0285538 35.5087992996903,24.0285862 35.5093147996904,24.0286367 35.5101866996905)"
217424953,"LINESTRING(24.0285337 35.5082699996903,24.0295349 35.5082149996903)"
26714992,"LINESTRING(24.0296562 35.5101297996905,24.0296218 35.5092721996904,24.0295961 35.5087470996904,24.0295349 35.5082149996903,24.0294953 35.5077294996902,24.0294834 35.5072466996902,24.0294863 35.5067419996902)"
26725239,"LINESTRING(24.0249923 35.5106358996905,24.0257698 35.5104345996905,24.0258746 35.5104136996905,24.0261337 35.5103463996905,24.0262606 35.5103271996905,24.0265297 35.5103006996905,24.026898 35.5102620996905,24.0278739 35.5102232996905,24.0286367 35.5101866996905,24.029482 35.5101401996905,24.0296562 35.5101297996905)"
26715033,"LINESTRING(24.0285862 35.5093147996904,24.0296218 35.5092721996904)"
217424967,"LINESTRING(24.0299212 35.5077137996903,24.0299751 35.5082921996903,24.0305911 35.5082586996903)"
152299196,"LINESTRING(24.0323797 35.5089246996904,24.0323562 35.5086181996903)"
417707171,"LINESTRING(24.0300916 35.5098092996904,24.0300559 35.5097312996904,24.0300163 35.5093248996904,24.029959 35.5087304996903)"
417707244,"LINESTRING(24.0300916 35.5098092996904,24.0301951 35.5098650996904,24.0302809 35.5098890996904,24.0304291 35.5098762996904)"
217424980,"LINESTRING(24.0301871 35.5100277996905,24.0301702 35.5099211996904,24.0300916 35.5098092996904)"
894570285,"LINESTRING(24.0296562 35.5101297996905,24.030082 35.5100895996905)"
417707223,"LINESTRING(24.0301327 35.5102979996905,24.0300357 35.5102858996905,24.0299798 35.5102757996905,24.0299029 35.5102464996905,24.029854 35.5102275996905,24.0296562 35.5101297996905)"
417707212,"LINESTRING(24.0296793 35.5104285996905,24.0298412 35.5102932996905,24.0299029 35.5102464996905,24.030082 35.5100895996905,24.0301871 35.5100277996905,24.0303241 35.5099519996904)"
22817736,"LINESTRING(24.0301327 35.5102979996905,24.0299516 35.5103267996905,24.0296793 35.5104285996905)"
638808802,"LINESTRING(24.0305696 35.5103052996905,24.0303917 35.5103083996905,24.0302244 35.5103008996905,24.0301327 35.5102979996905)"
24019150,"LINESTRING(24.0303241 35.5099519996904,24.0304291 35.5098762996904,24.0305013 35.5098585996904,24.030585 35.5098446996904,24.0307184 35.5098371996904,24.0308827 35.5098599996904,24.0309986 35.5099039996904,24.0310426 35.5099319996904)"
638808801,"LINESTRING(24.0308308 35.5102922996905,24.0306753 35.5103153996905,24.0305696 35.5103052996905,24.0304733 35.5102715996905,24.0304006 35.5102245996905,24.0303234 35.5101477996905,24.030311 35.5101052996905,24.0303099 35.5100573996904,24.0303166 35.5100122996905,24.0303241 35.5099519996904)"
24019197,"LINESTRING(24.0310426 35.5099319996904,24.0311688 35.5099825996905,24.0313005 35.5100143996904)"
640302351,"LINESTRING(24.0310426 35.5099319996904,24.0310696 35.5099952996904,24.0310823 35.5100791996905,24.0310612 35.5101850996905,24.0309671 35.5102455996905,24.0308308 35.5102922996905)"
22868656,"LINESTRING(24.0313005 35.5100143996904,24.0310612 35.5101850996905)"
24019213,"LINESTRING(24.0307272 35.5104509996905,24.0306885 35.5104014996905,24.0306633 35.5103693996905,24.0305696 35.5103052996905)"
22824460,"LINESTRING(24.0308308 35.5102922996905,24.0307718 35.5103550996905,24.0307493 35.5104034996905,24.0307272 35.5104509996905)"
193415391,"LINESTRING(24.0312108 35.5086717996903,24.0313005 35.5100143996904)"
417707194,"LINESTRING(24.0296793 35.5104285996905,24.0287062 35.5108651996905,24.0279515 35.5112081996905,24.0270167 35.5116416996906,24.025903 35.5121442996906,24.0257842 35.5122090996906,24.0255199 35.5123205996907,24.025502 35.5123292996906,24.0254097 35.5123636996906)"
894571247,"LINESTRING(24.0280049 35.5122733996906,24.0279515 35.5112081996905,24.0278739 35.5102232996905)"
894570776,"LINESTRING(24.0286367 35.5101866996905,24.0287062 35.5108651996905,24.0287384 35.5113629996906,24.0287652 35.5122296996906)"
193413320,"LINESTRING(24.0298407 35.5121702996906,24.0297603 35.5113078996906,24.0296847 35.5104868996905,24.0296793 35.5104285996905)"
24019232,"LINESTRING(24.0308003 35.5112692996906,24.0297603 35.5113078996906,24.0287384 35.5113629996906)"
24019243,"LINESTRING(24.0259698 35.5123519996906,24.0270368 35.5123150996907,24.0280049 35.5122733996906,24.0285549 35.5122422996906,24.0287652 35.5122296996906,24.0298407 35.5121702996906,24.0302681 35.5121497996906,24.0308203 35.5121503996906)"
450413510,"LINESTRING(24.0276575 35.5132427996907,24.0280991 35.5133029996907)"
26714942,"LINESTRING(24.0269035 35.5130631996907,24.0277295 35.5130542996907,24.02814 35.5130260996907,24.0284313 35.5130230996907,24.0292459 35.5130065996907,24.0295914 35.5130091996907)"
819616662,"LINESTRING(24.028272 35.5137192996908,24.0282926 35.5136441996908,24.0283188 35.5135705996908,24.028345 35.5134852996907,24.0284313 35.5130230996907,24.0285549 35.5122422996906)"
261538663,"LINESTRING(24.0294009 35.5135976996907,24.0295914 35.5130091996907,24.0298407 35.5121702996906)"
640064870,"LINESTRING(24.0307272 35.5104509996905,24.0308003 35.5112692996906)"
191050733,"LINESTRING(24.0303631 35.5135262996907,24.0303136 35.5125033996907,24.0302681 35.5121497996906)"
193409327,"LINESTRING(24.0308203 35.5121503996906,24.0318657 35.5120904996906,24.0326002 35.5120550996906)"
26725340,"LINESTRING(24.0317192 35.5100417996904,24.0318178 35.5112223996906,24.0318657 35.5120904996906,24.0319817 35.5134636996907,24.0320637 35.5145386996908,24.0320667 35.5148858996909,24.0321859 35.5159682996909,24.0320714 35.516180699691)"
26715212,"LINESTRING(24.0345517 35.5080472996903,24.0340607 35.5080186996903,24.0331443 35.5079496996903,24.0323228 35.5078621996903)"
40701468,"LINESTRING(24.0375635 35.5083741996903,24.03663 35.5084178996903,24.0359295 35.5084507996903,24.0354235 35.5084744996903,24.0346449 35.5085108996903,24.0332632 35.5085756996903,24.0326145 35.5086060996903,24.0323562 35.5086181996903,24.0316059 35.5086532996903,24.0312108 35.5086717996903,24.029959 35.5087304996903)"
26715207,"LINESTRING(24.0331443 35.5079496996903,24.0332632 35.5085756996903,24.0334175 35.5093285996904,24.033575 35.5102080996905)"
244629968,"LINESTRING(24.0350859 35.5070441996902,24.0352824 35.5077753996903,24.0354235 35.5084744996903,24.0352717 35.5091531996904,24.0352462 35.5093454996904,24.0352377 35.5095152996904,24.0354867 35.5102084996905)"
153840960,"LINESTRING(24.0326145 35.5086060996903,24.0326721 35.5089930996904,24.0327465 35.5093644996904,24.0329073 35.5101191996905)"
217424973,"LINESTRING(24.0322769 35.5093674996904,24.0327465 35.5093644996904,24.0334175 35.5093285996904,24.0343566 35.5092912996904)"
244629967,"LINESTRING(24.0313005 35.5100143996904,24.0313939 35.5100305996904,24.0317192 35.5100417996904,24.031988 35.5100603996904,24.0324459 35.5100895996905,24.0329073 35.5101191996905,24.0334799 35.5101971996905,24.033575 35.5102080996905,24.0338887 35.5102554996905,24.0343087 35.5102888996905,24.0347246 35.5102708996905,24.0354867 35.5102084996905)"
48627440,"LINESTRING(24.0352377 35.5095152996904,24.034714 35.5095014996904)"
193410601,"LINESTRING(24.0352803 35.5137325996908,24.0350584 35.5126012996907,24.0349412 35.5119409996906,24.0348545 35.5110742996905,24.0347246 35.5102708996905,24.0347054 35.5096643996904,24.034714 35.5095014996904,24.0346987 35.5091458996904,24.0346449 35.5085108996903,24.0345517 35.5080472996903,24.0345387 35.5079145996903,24.0344583 35.5075998996902,24.0344354 35.5075070996902,24.0343802 35.5074247996902,24.0342999 35.5073412996902)"
1047410767,"LINESTRING(24.0366168 35.5077478996903,24.0361964 35.5077651996903,24.0361802 35.5077731996903,24.0361702 35.5077816996903,24.0359295 35.5084507996903)"
48476114,"LINESTRING(24.0367113 35.5092265996904,24.0366533 35.5090602996904,24.03663 35.5084178996903,24.0366168 35.5077478996903)"
724325656,"LINESTRING(24.0375996 35.5085318996903,24.037572 35.5084581996903,24.0375635 35.5084209996903,24.0375635 35.5083741996903,24.037629 35.5076947996903)"
724325655,"LINESTRING(24.0377244 35.5085428996903,24.0376568 35.5085387996903,24.0375996 35.5085318996903)"
724335187,"LINESTRING(24.0381928 35.5085169996903,24.0381872 35.5085043996903,24.0381723 35.5084928996903,24.0381563 35.5084841996903,24.0381329 35.5084789996903,24.0377244 35.5085428996903)"
724330848,"LINESTRING(24.0371807 35.5089678996904,24.0377471 35.5089557996904)"
48476144,"LINESTRING(24.0366533 35.5090602996904,24.0358932 35.5090649996904,24.035853 35.5090916996904,24.0358463 35.5091353996904,24.0358483 35.5091673996904,24.0358599 35.5096043996904,24.0358999 35.5101767996905)"
177566371,"LINESTRING(24.036406 35.5101172996905,24.0364498 35.5097199996904,24.0364873 35.5095954996904,24.0365437 35.5094699996904,24.0366121 35.5093553996904,24.0367113 35.5092265996904,24.0371042 35.5089055996904,24.0371687 35.5088690996903,24.0375996 35.5085318996903)"
724330849,"LINESTRING(24.0371687 35.5088690996903,24.0371807 35.5089678996904,24.0371472 35.5094939996904,24.0371404 35.5096489996904,24.0371297 35.5098683996904,24.0371473 35.5100567996904)"
48476143,"LINESTRING(24.0377755 35.5099978996904,24.0376688 35.5093410996904,24.0376809 35.5092876996904,24.0377299 35.5092168996904,24.0377493 35.5091686996904,24.037756 35.5091193996904,24.0377471 35.5089557996904,24.0377244 35.5085428996903)"
261539245,"LINESTRING(24.0354867 35.5102084996905,24.0358999 35.5101767996905,24.036406 35.5101172996905,24.0365818 35.5101094996905,24.0371473 35.5100567996904,24.0377755 35.5099978996904,24.038276 35.5099447996904,24.038752 35.5098910996904,24.0389864 35.5098844996904,24.0394964 35.5098409996904,24.0399423 35.5098067996904,24.0402416 35.5097719996904,24.040535 35.5097430996904,24.0406472 35.5097263996904)"
724336155,"LINESTRING(24.0328972 35.5109802996905,24.0328905 35.5110004996905,24.0328938 35.5111618996905)"
893033081,"LINESTRING(24.0334799 35.5101971996905,24.0335286 35.5104905996905,24.0336681 35.5108546996905,24.0337451 35.5111351996905)"
48627444,"LINESTRING(24.0344354 35.5107169996905,24.0339476 35.5107989996905,24.0336681 35.5108546996905,24.0329388 35.5109633996905,24.0328972 35.5109802996905)"
244629970,"LINESTRING(24.0357787 35.5109646996905,24.0348545 35.5110742996905,24.0345657 35.5110940996905,24.0340816 35.5111188996905,24.0337451 35.5111351996905,24.0329474 35.5111585996905,24.0328938 35.5111618996905,24.032538 35.5111673996905,24.0318178 35.5112223996906,24.0308003 35.5112692996906)"
26714961,"LINESTRING(24.0338541 35.5119611996906,24.0338437 35.5119471996906,24.0338226 35.5119019996906,24.0338111 35.5117912996906,24.0337851 35.5114698996906,24.0337451 35.5111351996905)"
48627438,"LINESTRING(24.0338887 35.5102554996905,24.0339476 35.5107989996905,24.0340816 35.5111188996905)"
724336156,"LINESTRING(24.0329474 35.5111585996905,24.033226 35.5120671996906,24.0332238 35.5120877996906,24.0332218 35.5120981996906,24.0330689 35.5122384996906,24.0330219 35.5122820996906,24.0329896 35.5123212996906,24.032975 35.5123464996906,24.0329736 35.5123715996906,24.0331105 35.5127336996907)"
724337147,"LINESTRING(24.0349412 35.5119409996906,24.0338719 35.5119704996906,24.0338541 35.5119611996906)"
26714813,"LINESTRING(24.0326597 35.5127541996907,24.0331105 35.5127336996907,24.033829 35.5126812996907,24.0350584 35.5126012996907,24.035481 35.5125456996907,24.0356754 35.5125071996907,24.0359297 35.5124374996906,24.036389 35.5123122996906)"
640064871,"LINESTRING(24.0354867 35.5102084996905,24.0357787 35.5109646996905)"
244629969,"LINESTRING(24.0357787 35.5109646996905,24.0361632 35.5118182996906,24.036389 35.5123122996906,24.0366059 35.5127723996907,24.0368235 35.5132132996907,24.0368964 35.5133597996907)"
168437060,"LINESTRING(24.0359881 35.5129665996907,24.0366059 35.5127723996907)"
193413769,"LINESTRING(24.0271558 35.5145698996908,24.0272615 35.5143182996908,24.0272899 35.5142338996908,24.0273722 35.5139953996908,24.0274268 35.5138316996908,24.0276575 35.5132427996907,24.0277295 35.5130542996907,24.0280049 35.5122733996906)"
48476127,"LINESTRING(24.0269523 35.5141375996908,24.0270875 35.5137620996908,24.0272637 35.5132225996907)"
819616661,"LINESTRING(24.028272 35.5137192996908,24.028029 35.5137533996908,24.0276089 35.5138244996908,24.0274268 35.5138316996908,24.0270875 35.5137620996908,24.0267738 35.5137116996908)"
450413511,"LINESTRING(24.02814 35.5130260996907,24.0280991 35.5133029996907,24.028029 35.5137533996908)"
450413514,"LINESTRING(24.0282302 35.5139329996908,24.0277734 35.5138950996908,24.0276903 35.5138732996908,24.0276089 35.5138244996908)"
48476149,"LINESTRING(24.0281869 35.5141796996908,24.0273722 35.5139953996908)"
819616659,"LINESTRING(24.028272 35.5137192996908,24.028247 35.5137796996908,24.0282302 35.5139329996908,24.0282094 35.5140464996908,24.0281927 35.5141449996908,24.0281869 35.5141796996908,24.0281265 35.5144387996908,24.0280781 35.5146856996908)"
26714750,"LINESTRING(24.0272615 35.5143182996908,24.0281265 35.5144387996908,24.0290744 35.5145762996908)"
450413513,"LINESTRING(24.0282302 35.5139329996908,24.0282905 35.5139375996908,24.0284649 35.5139194996908,24.0293097 35.5138905996908)"
24019348,"LINESTRING(24.0309245 35.5135350996907,24.0303631 35.5135262996907,24.0299294 35.5135789996908,24.0294009 35.5135976996907,24.028272 35.5137192996908)"
450413515,"LINESTRING(24.0292354 35.5141230996908,24.0286969 35.5140887996908,24.0282094 35.5140464996908)"
425640110,"LINESTRING(24.0291357 35.5143918996908,24.0281927 35.5141449996908)"
261538662,"LINESTRING(24.0289986 35.5148225996909,24.0290402 35.5146835996908,24.0290744 35.5145762996908,24.0290892 35.5145264996908,24.0291357 35.5143918996908,24.0292354 35.5141230996908,24.0293097 35.5138905996908,24.0294009 35.5135976996907)"
26714753,"LINESTRING(24.0299294 35.5135789996908,24.029654 35.5145922996908,24.02956 35.5149851996909)"
819585319,"LINESTRING(24.0273331 35.5151460996909,24.0274776 35.5148267996909)"
819583947,"LINESTRING(24.0270637 35.5147716996908,24.0272897 35.5148011996909,24.0274776 35.5148267996909,24.0276995 35.5148541996909,24.0280401 35.5148958996909)"
48476145,"LINESTRING(24.0276366 35.5151872996909,24.0276995 35.5148541996909,24.0277391 35.5146444996908)"
819616660,"LINESTRING(24.0279794 35.5152316996909,24.0280401 35.5148958996909,24.0280781 35.5146856996908)"
819617819,"LINESTRING(24.0288992 35.5153513996909,24.0283175 35.5152769996909,24.0279794 35.5152316996909,24.0276366 35.5151872996909,24.0273331 35.5151460996909)"
48476123,"LINESTRING(24.0272212 35.5158467996909,24.0271953 35.5158227996909,24.0271506 35.5158057996909,24.0270467 35.5157787996909,24.0273331 35.5151460996909)"
819614116,"LINESTRING(24.0276366 35.5151872996909,24.0275327 35.5157384996909)"
819614119,"LINESTRING(24.0275327 35.5157384996909,24.0274191 35.5157070996909)"
819614118,"LINESTRING(24.0275327 35.5157384996909,24.0275287 35.5157748996909)"
26714745,"LINESTRING(24.027885 35.5157539996909,24.0279794 35.5152316996909)"
174639163,"LINESTRING(24.0310814 35.5154701996909,24.0301988 35.5151875996909,24.02956 35.5149851996909,24.0289986 35.5148225996909,24.0280781 35.5146856996908,24.0277391 35.5146444996908,24.0271558 35.5145698996908)"
819617818,"LINESTRING(24.0289986 35.5148225996909,24.0288992 35.5153513996909)"
263516443,"LINESTRING(24.0294436 35.5153620996909,24.0295131 35.5151368996909,24.02956 35.5149851996909)"
24019235,"LINESTRING(24.0288205 35.5158089996909,24.0288917 35.5153820996909,24.0288992 35.5153513996909)"
26725345,"LINESTRING(24.027885 35.5157539996909,24.0282134 35.5157744996909,24.0288205 35.5158089996909,24.0293608 35.5159038996909,24.0297 35.516028799691,24.0297248 35.516038099691,24.0297616 35.516042999691)"
819614117,"LINESTRING(24.0297 35.516028799691,24.0296473 35.515953599691,24.0294368 35.5157514996909,24.0291051 35.5154697996909,24.0288917 35.5153820996909)"
819620342,"LINESTRING(24.0293608 35.5159038996909,24.0294368 35.5157514996909)"
26725288,"LINESTRING(24.0308003 35.5112692996906,24.0308203 35.5121503996906,24.0309245 35.5135350996907,24.0310399 35.5146186996908,24.0310704 35.5149487996909,24.0310814 35.5154701996909)"
24019338,"LINESTRING(24.0290892 35.5145264996908,24.0291609 35.5145346996908,24.0292268 35.5145415996908,24.029654 35.5145922996908,24.0302611 35.5146695996908,24.0310399 35.5146186996908)"
48476147,"LINESTRING(24.0301988 35.5151875996909,24.0298694 35.5158774996909,24.0297945 35.516019099691,24.0297798 35.516034599691,24.0297616 35.516042999691)"
